Município,Data,Casos Acumulados,Casos Novos,Óbitos Acumulados,Óbitos novos
Lençóis Paulista,26/06/2020,849,29,18,2
Lençóis Paulista,26/06/2021,11267,15,170,1
Lençóis Paulista,26/07/2020,1656,22,32,0
Lençóis Paulista,26/07/2021,11715,1,176,0
Lençóis Paulista,26/08/2020,2267,27,40,0
Lençóis Paulista,26/08/2021,11918,14,183,1
Lençóis Paulista,26/09/2020,2605,23,44,0
Lençóis Paulista,26/10/2020,2843,0,48,0
Lençóis Paulista,26/11/2020,3121,22,52,0
Lençóis Paulista,26/12/2020,3665,0,53,0
Lençóis Paulista,27/01/2021,4803,78,63,1
Lençóis Paulista,27/02/2021,5664,40,71,0
Lençóis Paulista,27/03/2020,0,0,0,0
Lençóis Paulista,27/03/2021,7832,122,93,2
Lençóis Paulista,27/04/2020,5,0,1,0
Lençóis Paulista,27/04/2021,9212,49,132,2
Lençóis Paulista,27/05/2020,176,34,4,0
Lençóis Paulista,27/05/2021,10201,19,144,0
Lençóis Paulista,27/06/2020,866,17,19,1
Lençóis Paulista,27/06/2021,11316,49,170,0
Lençóis Paulista,27/07/2020,1657,1,32,0
Lençóis Paulista,27/07/2021,11725,10,176,0
Lençóis Paulista,27/08/2020,2283,16,41,1
Lençóis Paulista,27/08/2021,11921,3,183,0
Lençóis Paulista,27/09/2020,2606,1,44,0
Lençóis Paulista,27/10/2020,2864,21,49,1
Lençóis Paulista,27/11/2020,3137,16,52,0
Lençóis Paulista,27/12/2020,3665,0,53,0
Lençóis Paulista,28/01/2021,4835,32,63,0
Lençóis Paulista,28/02/2021,5664,0,71,0
Lençóis Paulista,28/03/2020,0,0,0,0
Lençóis Paulista,28/03/2021,7957,125,96,3
Lençóis Paulista,28/04/2020,5,0,1,0
Lençóis Paulista,28/04/2021,9235,23,133,1
Lençóis Paulista,28/05/2020,188,12,6,2
Lençóis Paulista,28/06/2020,867,1,19,0
Lençóis Paulista,28/06/2021,11324,8,170,0
Lençóis Paulista,28/07/2020,1657,0,32,0
Lençóis Paulista,28/07/2021,11733,8,177,1
Lençóis Paulista,28/08/2020,2318,35,41,0
Lençóis Paulista,28/08/2021,11931,10,183,0
Lençóis Paulista,28/09/2020,2607,1,44,0
Lençóis Paulista,28/10/2020,2875,11,49,0
Lençóis Paulista,28/11/2020,3146,9,52,0
Lençóis Paulista,28/12/2020,3666,1,53,0
Lençóis Paulista,29/01/2021,4882,47,63,0
Lençóis Paulista,29/03/2020,0,0,0,0
Lençóis Paulista,29/03/2021,7983,26,96,0
Lençóis Paulista,29/04/2020,5,0,1,0
Lençóis Paulista,29/04/2021,9298,63,135,2
Lençóis Paulista,29/05/2020,209,21,6,0
Lençóis Paulista,29/05/2021,10285,83,144,0
Lençóis Paulista,29/06/2020,938,71,19,0
Lençóis Paulista,29/06/2021,11360,36,170,0
Lençóis Paulista,29/07/2020,1710,53,33,1
Lençóis Paulista,29/07/2021,11737,4,177,0
Lençóis Paulista,29/08/2020,2324,6,41,0
Lençóis Paulista,29/08/2021,11933,2,183,0
Lençóis Paulista,29/09/2020,2618,11,45,1
Lençóis Paulista,29/10/2020,2877,2,49,0
Lençóis Paulista,29/11/2020,3149,3,52,0
Lençóis Paulista,29/12/2020,3718,52,53,0
Lençóis Paulista,30/01/2021,4943,61,64,1
Lençóis Paulista,30/03/2020,0,0,0,0
Lençóis Paulista,30/03/2021,8055,72,101,5
Lençóis Paulista,30/04/2020,6,1,1,0
Lençóis Paulista,30/04/2021,9339,41,135,0
Lençóis Paulista,30/05/2020,231,22,7,1
Lençóis Paulista,30/05/2021,10325,40,144,0
Lençóis Paulista,30/06/2020,968,30,19,0
Lençóis Paulista,30/06/2021,11379,19,170,0
Lençóis Paulista,30/07/2020,1736,26,33,0
Lençóis Paulista,30/07/2021,11745,8,177,0
Lençóis Paulista,30/08/2020,2324,0,41,0
Lençóis Paulista,30/08/2021,11932,-1,183,0
Lençóis Paulista,30/09/2020,2629,11,46,1
Lençóis Paulista,30/10/2020,2889,12,49,0
Lençóis Paulista,30/11/2020,3149,0,52,0
Lençóis Paulista,30/12/2020,3776,58,53,0
Lençóis Paulista,31/01/2021,4943,0,64,0
Lençóis Paulista,31/03/2020,1,1,0,0
Lençóis Paulista,31/03/2021,8126,71,103,2
Lençóis Paulista,31/05/2020,235,4,7,0
Lençóis Paulista,31/05/2021,10350,25,144,0
Lençóis Paulista,31/07/2020,1767,31,33,0
Lençóis Paulista,31/07/2021,11747,2,177,0
Lençóis Paulista,31/08/2020,2324,0,41,0
Lençóis Paulista,31/08/2021,11953,21,184,1
Lençóis Paulista,31/10/2020,2910,21,50,1
Lençóis Paulista,31/12/2020,3837,61,54,1
Lins,01/01/2021,3458,8,55,0
Lins,01/02/2021,3890,1,68,0
Lins,01/03/2021,4756,6,91,0
Lins,01/04/2020,0,0,0,0
Lins,01/04/2021,6098,35,176,6
Lins,01/05/2020,20,4,3,0
Lins,01/05/2021,7337,113,218,0
Lins,01/06/2020,29,0,6,0
Lins,01/06/2021,7880,27,239,3
Lins,01/07/2020,237,39,10,1
Lins,01/07/2021,8304,6,272,6
Lins,01/08/2020,1010,91,25,1
Lins,01/08/2021,8683,0,277,0
Lins,01/09/2020,2002,22,31,0
Lins,01/09/2021,9168,23,292,0
Lins,01/10/2020,2413,48,36,0
Lins,01/11/2020,2810,0,42,0
Lins,01/12/2020,3058,34,48,0
Lins,02/01/2021,3458,0,55,0
Lins,02/02/2021,3948,58,71,3
Lins,02/03/2021,4813,57,95,4
Lins,02/04/2020,0,0,0,0
Lins,02/04/2021,6120,22,181,5
Lins,02/05/2020,20,0,3,0
Lins,02/05/2021,7344,7,218,0
Lins,02/06/2020,30,1,6,0
Lins,02/06/2021,7922,42,239,0
Lins,02/07/2020,254,17,12,2
Lins,02/07/2021,8343,39,272,0
Lins,02/08/2020,1023,13,25,0
Lins,02/08/2021,8683,0,277,0
Lins,02/09/2020,2047,45,31,0
Lins,02/09/2021,9187,19,292,0
Lins,02/10/2020,2414,1,36,0
Lins,02/11/2020,2810,0,42,0
Lins,02/12/2020,3097,39,48,0
Lins,03/01/2021,3460,2,55,0
Lins,03/02/2021,3963,15,73,2
Lins,03/03/2021,4868,55,97,2
Lins,03/04/2020,0,0,0,0
Lins,03/04/2021,6122,2,181,0
Lins,03/05/2020,20,0,3,0
Lins,03/05/2021,7353,9,218,0
Lins,03/06/2020,32,2,6,0
Lins,03/06/2021,7936,14,241,2
Lins,03/07/2020,281,27,12,0
Lins,03/07/2021,8347,4,272,0
Lins,03/08/2020,1024,1,25,0
Lins,03/08/2021,8688,5,277,0
Lins,03/09/2020,2063,16,31,0
Lins,03/09/2021,9219,32,292,0
Lins,03/10/2020,2445,31,36,0
Lins,03/11/2020,2810,0,42,0
Lins,03/12/2020,3119,22,48,0
Lins,04/01/2021,3460,0,55,0
Lins,04/02/2021,3996,33,73,0
Lins,04/03/2021,4929,61,97,0
Lins,04/04/2020,0,0,0,0
Lins,04/04/2021,6141,19,181,0
Lins,04/05/2020,20,0,3,0
Lins,04/05/2021,7445,92,220,2
Lins,04/06/2020,35,3,6,0
Lins,04/06/2021,7936,0,241,0
Lins,04/07/2020,281,0,13,1
Lins,04/07/2021,8348,1,272,0
Lins,04/08/2020,1136,112,25,0
Lins,04/08/2021,8709,21,277,0
Lins,04/09/2020,2079,16,31,0
Lins,04/09/2021,9243,24,292,0
Lins,04/10/2020,2445,0,36,0
Lins,04/11/2020,2824,14,44,2
Lins,04/12/2020,3136,17,48,0
Lins,05/01/2021,3460,0,55,0
Lins,05/02/2021,4030,34,73,0
Lins,05/03/2021,4973,44,97,0
Lins,05/04/2020,0,0,0,0
Lins,05/04/2021,6146,5,181,0
Lins,05/05/2020,20,0,3,0
Lins,05/05/2021,7524,79,223,3
Lins,05/06/2020,35,0,6,0
Lins,05/06/2021,7939,3,241,0
Lins,05/07/2020,295,14,13,0
Lins,05/07/2021,8349,1,273,1
Lins,05/08/2020,1194,58,27,2
Lins,05/08/2021,8712,3,277,0
Lins,05/09/2020,2081,2,31,0
Lins,05/09/2021,9243,0,292,0
Lins,05/10/2020,2445,0,36,0
Lins,05/11/2020,2825,1,44,0
Lins,05/12/2020,3197,61,48,0
Lins,06/01/2021,3468,8,55,0
Lins,06/02/2021,4041,11,74,1
Lins,06/03/2021,5003,30,101,4
Lins,06/04/2020,0,0,0,0
Lins,06/04/2021,6164,18,181,0
Lins,06/05/2020,21,1,4,1
Lins,06/05/2021,7578,54,224,1
Lins,06/06/2020,36,1,6,0
Lins,06/06/2021,7947,8,241,0
Lins,06/07/2020,295,0,13,0
Lins,06/07/2021,8398,49,273,0
Lins,06/08/2020,1303,109,28,1
Lins,06/08/2021,8726,14,278,1
Lins,06/09/2020,2097,16,31,0
Lins,06/09/2021,9243,0,292,0
Lins,06/10/2020,2452,7,37,1
Lins,06/11/2020,2825,0,44,0
Lins,06/12/2020,3199,2,48,0
Lins,07/01/2021,3476,8,57,2
Lins,07/02/2021,4049,8,74,0
Lins,07/03/2021,5010,7,101,0
Lins,07/04/2020,0,0,0,0
Lins,07/04/2021,6195,31,184,3
Lins,07/05/2020,21,0,4,0
Lins,07/05/2021,7585,7,224,0
Lins,07/06/2020,36,0,6,0
Lins,07/06/2021,7950,3,241,0
Lins,07/07/2020,298,3,13,0
Lins,07/07/2021,8428,30,273,0
Lins,07/08/2020,1384,81,28,0
Lins,07/08/2021,8750,24,278,0
Lins,07/09/2020,2097,0,31,0
Lins,07/09/2021,9244,1,292,0
Lins,07/10/2020,2463,11,37,0
Lins,07/11/2020,2825,0,44,0
Lins,07/12/2020,3199,0,48,0
Lins,08/01/2021,3485,9,57,0
Lins,08/02/2021,4056,7,74,0
Lins,08/03/2021,5016,6,101,0
Lins,08/04/2020,0,0,0,0
Lins,08/04/2021,6212,17,190,6
Lins,08/05/2020,21,0,4,0
Lins,08/05/2021,7591,6,224,0
Lins,08/06/2020,36,0,6,0
Lins,08/06/2021,7959,9,243,2
Lins,08/07/2020,328,30,13,0
Lins,08/07/2021,8460,32,273,0
Lins,08/08/2020,1445,61,28,0
Lins,08/08/2021,8750,0,278,0
Lins,08/09/2020,2097,0,31,0
Lins,08/09/2021,9244,0,292,0
Lins,08/10/2020,2467,4,39,2
Lins,08/11/2020,2825,0,44,0
Lins,08/12/2020,3219,20,48,0
Lins,09/01/2021,3547,62,58,1
Lins,09/02/2021,4064,8,75,1
Lins,09/03/2021,5071,55,104,3
Lins,09/04/2020,0,0,0,0
Lins,09/04/2021,6236,24,194,4
Lins,09/05/2020,22,1,4,0
Lins,09/05/2021,7593,2,224,0
Lins,09/06/2020,41,5,6,0
Lins,09/06/2021,7961,2,243,0
Lins,09/07/2020,329,1,13,0
Lins,09/07/2021,8460,0,273,0
Lins,09/08/2020,1454,9,28,0
Lins,09/08/2021,8752,2,278,0
Lins,09/09/2020,2112,15,31,0
Lins,09/10/2020,2498,31,39,0
Lins,09/11/2020,2825,0,44,0
Lins,09/12/2020,3227,8,50,2
Lins,10/01/2021,3550,3,58,0
Lins,10/02/2021,4083,19,75,0
Lins,10/03/2021,5135,64,109,5
Lins,10/04/2020,0,0,0,0
Lins,10/04/2021,6285,49,194,0
Lins,10/05/2020,22,0,4,0
Lins,10/05/2021,7596,3,224,0
Lins,10/06/2020,51,10,6,0
Lins,10/06/2021,7998,37,243,0
Lins,10/07/2020,354,25,13,0
Lins,10/07/2021,8462,2,273,0
Lins,10/08/2020,1454,0,28,0
Lins,10/08/2021,8754,2,283,5
Lins,10/09/2020,2124,12,31,0
Lins,10/10/2020,2562,64,39,0
Lins,10/11/2020,2825,0,44,0
Lins,10/12/2020,3233,6,50,0
Lins,11/01/2021,3550,0,58,0
Lins,11/02/2021,4097,14,77,2
Lins,11/03/2021,5182,47,119,10
Lins,11/04/2020,0,0,0,0
Lins,11/04/2021,6292,7,195,1
Lins,11/05/2020,22,0,4,0
Lins,11/05/2021,7600,4,224,0
Lins,11/06/2020,51,0,6,0
Lins,11/06/2021,8030,32,243,0
Lins,11/07/2020,366,12,14,1
Lins,11/07/2021,8462,0,273,0
Lins,11/08/2020,1505,51,30,2
Lins,11/08/2021,8762,8,283,0
Lins,11/09/2020,2128,4,31,0
Lins,11/10/2020,2564,2,39,0
Lins,11/11/2020,2896,71,44,0
Lins,11/12/2020,3261,28,50,0
Lins,12/01/2021,3554,4,58,0
Lins,12/02/2021,4149,52,77,0
Lins,12/03/2021,5295,113,125,6
Lins,12/04/2020,0,0,0,0
Lins,12/04/2021,6298,6,195,0
Lins,12/05/2020,23,1,4,0
Lins,12/05/2021,7602,2,224,0
Lins,12/06/2020,52,1,6,0
Lins,12/06/2021,8066,36,246,3
Lins,12/07/2020,380,14,14,0
Lins,12/07/2021,8462,0,273,0
Lins,12/08/2020,1546,41,30,0
Lins,12/08/2021,8777,15,284,1
Lins,12/09/2020,2135,7,31,0
Lins,12/10/2020,2564,0,39,0
Lins,12/11/2020,2919,23,44,0
Lins,12/12/2020,3263,2,50,0
Lins,13/01/2021,3598,44,60,2
Lins,13/02/2021,4220,71,79,2
Lins,13/03/2021,5362,67,126,1
Lins,13/04/2020,0,0,0,0
Lins,13/04/2021,6333,35,200,5
Lins,13/05/2020,25,2,5,1
Lins,13/05/2021,7606,4,225,1
Lins,13/06/2020,52,0,6,0
Lins,13/06/2021,8068,2,246,0
Lins,13/07/2020,380,0,14,0
Lins,13/07/2021,8494,32,275,2
Lins,13/08/2020,1593,47,30,0
Lins,13/08/2021,8777,0,284,0
Lins,13/09/2020,2136,1,31,0
Lins,13/10/2020,2564,0,39,0
Lins,13/11/2020,2927,8,44,0
Lins,13/12/2020,3263,0,50,0
Lins,14/01/2021,3645,47,60,0
Lins,14/02/2021,4223,3,79,0
Lins,14/03/2021,5390,28,126,0
Lins,14/04/2020,1,1,1,1
Lins,14/04/2021,6404,71,203,3
Lins,14/05/2020,25,0,5,0
Lins,14/05/2021,7616,10,227,2
Lins,14/06/2020,54,2,6,0
Lins,14/06/2021,8070,2,246,0
Lins,14/07/2020,382,2,15,1
Lins,14/07/2021,8542,48,275,0
Lins,14/08/2020,1632,39,30,0
Lins,14/08/2021,8782,5,285,1
Lins,14/09/2020,2136,0,31,0
Lins,14/10/2020,2595,31,40,1
Lins,14/11/2020,2941,14,44,0
Lins,14/12/2020,3263,0,50,0
Lins,15/01/2021,3653,8,63,3
Lins,15/02/2021,4228,5,79,0
Lins,15/03/2021,5397,7,126,0
Lins,15/04/2020,1,0,1,0
Lins,15/04/2021,6438,34,203,0
Lins,15/05/2020,25,0,5,0
Lins,15/05/2021,7623,7,231,4
Lins,15/06/2020,54,0,6,0
Lins,15/06/2021,8128,58,247,1
Lins,15/07/2020,403,21,15,0
Lins,15/07/2021,8547,5,275,0
Lins,15/08/2020,1685,53,29,-1
Lins,15/08/2021,8783,1,285,0
Lins,15/09/2020,2166,30,32,1
Lins,15/10/2020,2612,17,41,1
Lins,15/11/2020,2941,0,44,0
Lins,15/12/2020,3265,2,50,0
Lins,16/01/2021,3662,9,64,1
Lins,16/02/2021,4271,43,80,1
Lins,16/03/2021,5458,61,132,6
Lins,16/04/2020,1,0,1,0
Lins,16/04/2021,6500,62,206,3
Lins,16/05/2020,25,0,5,0
Lins,16/05/2021,7626,3,231,0
Lins,16/06/2020,60,6,6,0
Lins,16/06/2021,8160,32,248,1
Lins,16/07/2020,411,8,15,0
Lins,16/07/2021,8559,12,275,0
Lins,16/08/2020,1685,0,29,0
Lins,16/08/2021,8783,0,285,0
Lins,16/09/2020,2203,37,32,0
Lins,16/10/2020,2645,33,41,0
Lins,16/11/2020,2941,0,44,0
Lins,16/12/2020,3265,0,50,0
Lins,17/01/2021,3666,4,64,0
Lins,17/02/2021,4325,54,80,0
Lins,17/03/2021,5528,70,136,4
Lins,17/04/2020,2,1,2,1
Lins,17/04/2021,6572,72,210,4
Lins,17/05/2020,25,0,5,0
Lins,17/05/2021,7631,5,231,0
Lins,17/06/2020,60,0,6,0
Lins,17/06/2021,8191,31,252,4
Lins,17/07/2020,413,2,15,0
Lins,17/07/2021,8559,0,275,0
Lins,17/08/2020,1686,1,29,0
Lins,17/08/2021,8788,5,285,0
Lins,17/09/2020,2239,36,33,1
Lins,17/10/2020,2652,7,41,0
Lins,17/11/2020,2953,12,44,0
Lins,17/12/2020,3270,5,50,0
Lins,18/01/2021,3670,4,64,0
Lins,18/02/2021,4379,54,80,0
Lins,18/03/2021,5566,38,136,0
Lins,18/04/2020,5,3,2,0
Lins,18/04/2021,6574,2,210,0
Lins,18/05/2020,25,0,5,0
Lins,18/05/2021,7633,2,233,2
Lins,18/06/2020,61,1,6,0
Lins,18/06/2021,8239,48,252,0
Lins,18/07/2020,415,2,15,0
Lins,18/07/2021,8574,15,275,0
Lins,18/08/2020,1731,45,29,0
Lins,18/08/2021,8849,61,286,1
Lins,18/09/2020,2250,11,34,1
Lins,18/10/2020,2652,0,41,0
Lins,18/11/2020,2965,12,44,0
Lins,18/12/2020,3335,65,51,1
Lins,19/01/2021,3678,8,64,0
Lins,19/02/2021,4447,68,84,4
Lins,19/03/2021,5615,49,141,5
Lins,19/04/2020,5,0,2,0
Lins,19/04/2021,6577,3,210,0
Lins,19/05/2020,26,1,5,0
Lins,19/05/2021,7693,60,233,0
Lins,19/06/2020,77,16,6,0
Lins,19/06/2021,8252,13,254,2
Lins,19/07/2020,416,1,15,0
Lins,19/07/2021,8574,0,275,0
Lins,19/08/2020,1799,68,29,0
Lins,19/08/2021,8895,46,288,2
Lins,19/09/2020,2257,7,34,0
Lins,19/10/2020,2655,3,41,0
Lins,19/11/2020,2976,11,44,0
Lins,19/12/2020,3339,4,51,0
Lins,20/01/2021,3687,9,64,0
Lins,20/02/2021,4492,45,84,0
Lins,20/03/2021,5700,85,145,4
Lins,20/04/2020,6,1,2,0
Lins,20/04/2021,6636,59,210,0
Lins,20/05/2020,27,1,5,0
Lins,20/05/2021,7734,41,231,-2
Lins,20/06/2020,91,14,6,0
Lins,20/06/2021,8252,0,254,0
Lins,20/07/2020,416,0,15,0
Lins,20/07/2021,8576,2,275,0
Lins,20/08/2020,1802,3,29,0
Lins,20/08/2021,8899,4,288,0
Lins,20/09/2020,2260,3,34,0
Lins,20/10/2020,2664,9,41,0
Lins,20/11/2020,2991,15,44,0
Lins,20/12/2020,3339,0,51,0
Lins,21/01/2021,3695,8,65,1
Lins,21/02/2021,4500,8,84,0
Lins,21/03/2021,5711,11,145,0
Lins,21/04/2020,6,0,2,0
Lins,21/04/2021,6719,83,210,0
Lins,21/05/2020,27,0,5,0
Lins,21/05/2021,7761,27,230,-1
Lins,21/06/2020,91,0,6,0
Lins,21/06/2021,8254,2,254,0
Lins,21/07/2020,421,5,16,1
Lins,21/07/2021,8578,2,275,0
Lins,21/08/2020,1812,10,29,0
Lins,21/08/2021,8909,10,288,0
Lins,21/09/2020,2260,0,34,0
Lins,21/10/2020,2679,15,41,0
Lins,21/11/2020,2993,2,45,1
Lins,21/12/2020,3340,1,51,0
Lins,22/01/2021,3707,12,65,0
Lins,22/02/2021,4506,6,84,0
Lins,22/03/2021,5719,8,145,0
Lins,22/04/2020,6,0,2,0
Lins,22/04/2021,6721,2,210,0
Lins,22/05/2020,27,0,5,0
Lins,22/05/2021,7786,25,230,0
Lins,22/06/2020,91,0,6,0
Lins,22/06/2021,8258,4,256,2
Lins,22/07/2020,458,37,17,1
Lins,22/07/2021,8582,4,277,2
Lins,22/08/2020,1866,54,29,0
Lins,22/08/2021,8909,0,288,0
Lins,22/09/2020,2281,21,34,0
Lins,22/10/2020,2684,5,41,0
Lins,22/11/2020,2994,1,45,0
Lins,22/12/2020,3347,7,53,2
Lins,23/01/2021,3716,9,66,1
Lins,23/02/2021,4557,51,84,0
Lins,23/03/2021,5785,66,149,4
Lins,23/04/2021,6809,88,210,0
Lins,23/05/2020,28,1,6,1
Lins,23/05/2021,7790,4,230,0
Lins,23/06/2020,109,18,6,0
Lins,23/06/2021,8259,1,257,1
Lins,23/07/2020,481,23,17,0
Lins,23/07/2021,8586,4,277,0
Lins,23/08/2020,1871,5,29,0
Lins,23/08/2021,8909,0,288,0
Lins,23/09/2020,2297,16,35,1
Lins,23/10/2020,2702,18,41,0
Lins,23/11/2020,2994,0,45,0
Lins,23/12/2020,3353,6,54,1
Lins,24/01/2021,3721,5,66,0
Lins,24/02/2021,4603,46,86,2
Lins,24/03/2021,5854,69,149,0
Lins,24/04/2020,11,3,3,1
Lins,24/04/2021,6851,42,214,4
Lins,24/05/2020,28,0,6,0
Lins,24/05/2021,7793,3,230,0
Lins,24/06/2020,134,25,8,2
Lins,24/06/2021,8270,11,262,5
Lins,24/07/2020,588,107,17,0
Lins,24/07/2021,8591,5,277,0
Lins,24/08/2020,1871,0,29,0
Lins,24/08/2021,8923,14,289,1
Lins,24/09/2020,2318,21,35,0
Lins,24/10/2020,2710,8,41,0
Lins,24/11/2020,3000,6,47,2
Lins,24/12/2020,3363,10,54,0
Lins,25/01/2021,3725,4,66,0
Lins,25/02/2021,4658,55,90,4
Lins,25/03/2021,5895,41,162,13
Lins,25/04/2020,11,0,3,0
Lins,25/04/2021,6854,3,214,0
Lins,25/05/2020,28,0,6,0
Lins,25/05/2021,7810,17,232,2
Lins,25/06/2020,141,7,9,1
Lins,25/06/2021,8282,12,264,2
Lins,25/07/2020,634,46,17,0
Lins,25/07/2021,8592,1,277,0
Lins,25/08/2020,1900,29,31,2
Lins,25/08/2021,8984,61,289,0
Lins,25/09/2020,2321,3,35,0
Lins,25/10/2020,2710,0,41,0
Lins,25/11/2020,3001,1,47,0
Lins,25/12/2020,3371,8,54,0
Lins,26/01/2021,3736,11,68,2
Lins,26/02/2021,4716,58,91,1
Lins,26/03/2021,5928,33,163,1
Lins,26/04/2020,12,1,3,0
Lins,26/04/2021,6855,1,214,0
Lins,26/05/2020,28,0,6,0
Lins,26/05/2021,7830,20,233,1
Lins,26/06/2020,155,14,9,0
Lins,26/06/2021,8283,1,264,0
Lins,26/07/2020,646,12,17,0
Lins,26/07/2021,8592,0,277,0
Lins,26/08/2020,1908,8,31,0
Lins,26/08/2021,9038,54,289,0
Lins,26/09/2020,2338,17,35,0
Lins,26/10/2020,2710,0,41,0
Lins,26/11/2020,3004,3,47,0
Lins,26/12/2020,3372,1,54,0
Lins,27/01/2021,3757,21,68,0
Lins,27/02/2021,4745,29,91,0
Lins,27/03/2020,0,0,0,0
Lins,27/03/2021,5962,34,168,5
Lins,27/04/2020,13,1,3,0
Lins,27/04/2021,6962,107,218,4
Lins,27/05/2020,29,1,6,0
Lins,27/05/2021,7844,14,233,0
Lins,27/06/2020,173,18,9,0
Lins,27/06/2021,8283,0,264,0
Lins,27/07/2020,646,0,17,0
Lins,27/07/2021,8625,33,277,0
Lins,27/08/2020,1949,41,31,0
Lins,27/08/2021,9077,39,289,0
Lins,27/09/2020,2338,0,35,0
Lins,27/10/2020,2720,10,42,1
Lins,27/11/2020,3005,1,47,0
Lins,27/12/2020,3373,1,54,0
Lins,28/01/2021,3783,26,68,0
Lins,28/02/2021,4750,5,91,0
Lins,28/03/2020,0,0,0,0
Lins,28/03/2021,5978,16,168,0
Lins,28/04/2020,16,3,3,0
Lins,28/04/2021,7100,138,218,0
Lins,28/05/2020,29,0,6,0
Lins,28/05/2021,7845,1,234,1
Lins,28/06/2020,190,17,9,0
Lins,28/06/2021,8287,4,264,0
Lins,28/07/2020,646,0,17,0
Lins,28/07/2021,8634,9,277,0
Lins,28/08/2020,1974,25,31,0
Lins,28/08/2021,9126,49,289,0
Lins,28/09/2020,2339,1,35,0
Lins,28/10/2020,2750,30,42,0
Lins,28/11/2020,3019,14,48,1
Lins,28/12/2020,3376,3,54,0
Lins,29/01/2021,3814,31,68,0
Lins,29/03/2020,0,0,0,0
Lins,29/03/2021,5982,4,168,0
Lins,29/04/2020,16,0,3,0
Lins,29/04/2021,7186,86,218,0
Lins,29/05/2020,29,0,6,0
Lins,29/05/2021,7850,5,236,2
Lins,29/06/2020,190,0,9,0
Lins,29/06/2021,8293,6,266,2
Lins,29/07/2020,770,124,19,2
Lins,29/07/2021,8640,6,277,0
Lins,29/08/2020,1980,6,31,0
Lins,29/08/2021,9126,0,289,0
Lins,29/09/2020,2359,20,36,1
Lins,29/10/2020,2796,46,42,0
Lins,29/11/2020,3024,5,48,0
Lins,29/12/2020,3395,19,55,1
Lins,30/01/2021,3888,74,68,0
Lins,30/03/2020,0,0,0,0
Lins,30/03/2021,6034,52,168,0
Lins,30/04/2020,16,0,3,0
Lins,30/04/2021,7224,38,218,0
Lins,30/05/2020,29,0,6,0
Lins,30/05/2021,7851,1,236,0
Lins,30/06/2020,198,8,9,0
Lins,30/06/2021,8298,5,266,0
Lins,30/07/2020,820,50,23,4
Lins,30/07/2021,8658,18,277,0
Lins,30/08/2020,1980,0,31,0
Lins,30/08/2021,9127,1,289,0
Lins,30/09/2020,2365,6,36,0
Lins,30/10/2020,2810,14,42,0
Lins,30/11/2020,3024,0,48,0
Lins,30/12/2020,3444,49,55,0
Lins,31/01/2021,3889,1,68,0
Lins,31/03/2020,0,0,0,0
Lins,31/03/2021,6063,29,170,2
Lins,31/05/2020,29,0,6,0
Lins,31/05/2021,7853,2,236,0
Lins,31/07/2020,919,99,24,1
Lins,31/07/2021,8683,25,277,0
Lins,31/08/2020,1980,0,31,0
Lins,31/08/2021,9145,18,292,3
Lins,31/10/2020,2810,0,42,0
Lins,31/12/2020,3450,6,55,0
São Manuel,01/01/2021,656,6,13,0
São Manuel,01/02/2021,1224,-1,24,1
São Manuel,01/03/2021,1592,1,34,0
São Manuel,01/04/2020,0,0,0,0
São Manuel,01/04/2021,2241,58,57,2
São Manuel,01/05/2020,9,1,1,0
São Manuel,01/05/2021,3026,13,83,1
São Manuel,01/06/2020,41,0,1,0
São Manuel,01/06/2021,4076,49,107,1
São Manuel,01/07/2020,86,0,4,0
São Manuel,01/07/2021,4989,8,134,1
São Manuel,01/08/2020,159,0,5,0
São Manuel,01/08/2021,5375,2,144,0
São Manuel,01/09/2020,260,8,8,0
São Manuel,01/09/2021,5479,4,149,0
São Manuel,01/10/2020,331,0,10,0
São Manuel,01/11/2020,382,0,11,0
São Manuel,01/12/2020,409,0,11,0
São Manuel,02/01/2021,656,0,13,0
São Manuel,02/02/2021,1274,50,25,1
São Manuel,02/03/2021,1608,16,35,1
São Manuel,02/04/2020,0,0,0,0
São Manuel,02/04/2021,2255,14,57,0
São Manuel,02/05/2020,9,0,1,0
São Manuel,02/05/2021,3032,6,83,0
São Manuel,02/06/2020,42,1,1,0
São Manuel,02/06/2021,4184,108,109,2
São Manuel,02/07/2020,88,2,4,0
São Manuel,02/07/2021,5022,33,136,2
São Manuel,02/08/2020,164,5,5,0
São Manuel,02/08/2021,5375,0,144,0
São Manuel,02/09/2020,262,2,8,0
São Manuel,02/09/2021,5485,6,149,0
São Manuel,02/10/2020,331,0,10,0
São Manuel,02/11/2020,382,0,11,0
São Manuel,02/12/2020,411,2,11,0
São Manuel,03/01/2021,671,15,13,0
São Manuel,03/02/2021,1281,7,25,0
São Manuel,03/03/2021,1625,17,35,0
São Manuel,03/04/2020,0,0,0,0
São Manuel,03/04/2021,2262,7,57,0
São Manuel,03/05/2020,11,2,1,0
São Manuel,03/05/2021,3036,4,86,3
São Manuel,03/06/2020,42,0,1,0
São Manuel,03/06/2021,4247,63,110,1
São Manuel,03/07/2020,96,8,4,0
São Manuel,03/07/2021,5138,116,136,0
São Manuel,03/08/2020,164,0,5,0
São Manuel,03/08/2021,5379,4,144,0
São Manuel,03/09/2020,265,3,8,0
São Manuel,03/09/2021,5488,3,149,0
São Manuel,03/10/2020,338,7,10,0
São Manuel,03/11/2020,382,0,11,0
São Manuel,03/12/2020,411,0,11,0
